系所名稱,系號-序號,年級,類別,科目名稱,學分選必修,教師姓名,已選課人數/餘額,時間/教室,課程大綱
(AN)不分系學程 CCEP,"['F810020-Z', '[DPS]']",['1'],['講義'],"['體育（二）', '依照體育選項科目序號選課']","['0', '必修']",['未定'],['0/洽不分系學程'],['[1]7~8'],[]
(AN)不分系學程 CCEP,"['AN-008', 'AN10120', '[CCEP0002]']",['1'],['實習'],['服務學習（二）'],"['0', '必修']",['王育民'],['20/洽不分系學程'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN10120&class_code=
(AN)不分系學程 CCEP,"['AN-054', 'AN20200', '[CCEP2091]']",['2'],['講義'],"['簡報製作與表達技巧', '通識總整課程', '耐震大樓5117教室，密集課程3/2~3/7晚上6:10-21:00']","['1', '選修']",['辛致煒*'],['24/6'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN20200&class_code=
(AN)不分系學程 CCEP,"['AN-091', 'AN14400', '[CCEP2105]']",['2'],['講義'],"['跨領域學術專題-遇見合成生物學(下)', '通識總整課程', '密集課程，限iGEM同學選修']","['3', '選修']","['吳意珣*', '王涵青']",['29/31'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN14400&class_code=
(AN)不分系學程 CCEP,"['AN-092', 'AN14500', '[CCEP2020]']",['1'],['講義'],"['資料素人之旅', '通識總整課程']","['2', '選修']",['李孟學*'],['43/7'],"['[2]3~4', '耐震大樓(建築研究大樓旁)', '5118']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN14500&class_code=
(AN)不分系學程 CCEP,"['AN-093', 'AN20500', '[CCEP2101]']",['2'],['講義'],['機器學習導論'],"['3', '選修']",['陳瑞彬'],['18/32'],"['[2]2~4', '統計系館', '62223']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN20500&class_code=
(AN)不分系學程 CCEP,"['AN-094', 'AN20600', '[CCEP2102]']",['2'],['講義'],['數值線性代數'],"['3', '選修']","['陳瑞彬*', '王辰樹', '舒宇宸', '林敏雄']",['6/34'],"['[5]2~4', '統計系館', '62113']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN20600&class_code=
(AN)不分系學程 CCEP,"['AN-095', 'AN20700', '[CCEP2103]']",['2'],['講義'],['資料結構與演算法'],"['3', '選修']",['許靜芳'],['15/35'],"['[3]2', '資訊新館', '65104', '[5]3~4', '資訊新館', '65104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN20700&class_code=
(AN)不分系學程 CCEP,"['AN-096', 'AN14600', '[CCEP2104]']",['2'],['講義'],['計算機程式設計'],"['3', '選修']",['蔡孟勳'],['59/61'],"['[5]2~4', '資訊新館', '65304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN14600&class_code=
(AN)不分系學程 CCEP,"['AN-098', 'AN14800', '[CCEP2026]']",['2'],['講義'],"['Unity3D遊戲進階實作', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['2', '選修']",['張天豪'],['33/7'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN14800&class_code=
(AN)不分系學程 CCEP,"['AN-099', 'AN14900', '[CCEP2017]']",['2'],['講義'],"['互動介面設計松', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['2', '選修']",['王育民'],['32/額滿'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN14900&class_code=
(AN)不分系學程 CCEP,"['AN-100', 'AN15000', '[CCEP2106]']",['2'],['講義'],"['紀錄片基礎理論與實務(下)', '通識總整課程', '專家：曾吉賢', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['2', '選修']",['王育民'],['15/10'],['[2]A~C'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15000&class_code=
(AN)不分系學程 CCEP,"['AN-101', 'AN15100', '[CCEP2018]']",['3'],['講義'],"['區塊鏈技術課程-Corda', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['1', '選修']",['莊坤達'],['28/2'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15100&class_code=
(AN)不分系學程 CCEP,"['AN-102', 'AN15200', '[CCEP2019]']",['3'],['講義'],"['區塊鏈技術課程-Hyperledger', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['1', '選修']",['莊坤達'],['26/4'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15200&class_code=
(AN)不分系學程 CCEP,"['AN-103', 'AN15310', '[CCEP2020]']",['3'],['講義'],"['進階跨領域工程數學（一）', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['2', '選修']",['王育民*'],['15/15'],"['未定', '材料新館', '44122']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15310&class_code=
(AN)不分系學程 CCEP,"['AN-104', 'AN15320', '[CCEP2021]']",['3'],['講義'],"['進階跨領域工程數學（二）', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['2', '選修']",['王育民'],['12/18'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15320&class_code=
(AN)不分系學程 CCEP,"['AN-105', 'AN15410', '[CCEP2022]']",['3'],['講義'],"['跨領域綜合數學（一）', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['2', '選修']",['未定'],['23/22'],"['未定', '數學系館', '3174']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15410&class_code=
(AN)不分系學程 CCEP,"['AN-106', 'AN15420', '[CCEP2023]']",['3'],['講義'],"['跨領域綜合數學（二）', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['2', '選修']",['王育民'],['21/24'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15420&class_code=
(AN)不分系學程 CCEP,"['AN-107', 'AN15500', '[CCEP2024]']",['3'],['講義'],"['遊戲開發實作', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['2', '選修']",['張天豪'],['36/4'],['[5]7~8'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15500&class_code=
(AN)不分系學程 CCEP,"['AN-108', 'AN15600', '[CCEP2025]']",['3'],['講義'],"['數位社群行銷經營', '通識總整課程', '詳情請洽募課網站:', 'https://trevi.ctld.ncku.edu.tw/site/trevi_list']","['1', '選修']",['辛致煒*'],['28/2'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15600&class_code=
(AN)不分系學程 CCEP,"['AN-109', 'AN20800', '[CCEP2104]']",['3'],['講義'],"['智慧的未來：創新創業思維與演練', '通識總整課程', '成大未來進行室']","['2', '選修']","['洪良宜*', '黃溫雅']",['11/9'],['[2]3~4'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN20800&class_code=
(AN)不分系學程 CCEP,"['AN-110', 'AN14200', '[CCEP2019]']",['3'],['講義'],"['設計思考遇見資料素人', '通識總整課程', '成大未來館2樓--未來進行式，密集課程4/18~4/19']","['1', '選修']",['李孟學'],['48/2'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN14200&class_code=
(AN)不分系學程 CCEP,"['AN-111', 'AN15700', '[CCEP1001]']",['3'],['講義'],"['尋找好奇心之旅:傾聽與對話', '通識總整課程', '耐震大樓5118教室，密集課程3/7~3/28']","['2', '選修']",['李孟學'],['29/1'],['未定'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN15700&class_code=
(AN)不分系學程 CCEP,"['AN-150', 'AN30120', '[CCEP2090]']","['3', '大學部']",['研討'],"['跨領域問題導向專題（二）', 'C-Hub，每周三晚上6-9點為輔導時間']","['6', '必修']","['王育民*', '李孟學', '李旺龍', '羅偉誠', '黃仲菁', '張佑宇']",['20/5'],['[6]2~7'],http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=AN30120&class_code=
(A1)外語中心 FLC,"['A1-101', 'A110700-1', '[FLC1018]']",[],['外國語言'],"['跨文化溝通', '模組一']","['2', '必修']",['鍾淑玫'],['34/5'],"['[1]2~3', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110700&class_code=1
(A1)外語中心 FLC,"['A1-102', 'A110600-2', '[FLC1017]']",[],['外國語言'],"['基礎學術溝通', '模組一']","['2', '必修']",['賴諭萱'],['38/1'],"['[1]2~3', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110600&class_code=2
(A1)外語中心 FLC,"['A1-103', 'A117600-3', '[FLC1031]']",[],['外國語言'],"['職場英文', '模組二']","['2', '必修']",['曾惠鈴'],['38/1'],"['[1]2~3', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117600&class_code=3
(A1)外語中心 FLC,"['A1-104', 'A110700-4', '[FLC1018]']",[],['外國語言'],"['跨文化溝通', '模組一']","['2', '必修']",['鍾淑玫'],['38/1'],"['[1]5~6', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110700&class_code=4
(A1)外語中心 FLC,"['A1-105', 'A110500-5', '[FLC1016]']",[],['外國語言'],"['基礎學術英文', '模組一']","['2', '必修']",['辛佳玲'],['40/額滿'],"['[1]5~6', '修齊大樓', '26104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110500&class_code=5
(A1)外語中心 FLC,"['A1-106', 'A111000-6', '[FLC1021]']",[],['外國語言'],"['生物科技英文', '模組二']","['2', '必修']",['吳少方'],['40/額滿'],"['[1]5~6', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111000&class_code=6
(A1)外語中心 FLC,"['A1-107', 'A117200-7', '[FLC1027]']",[],['外國語言'],"['創意產業英文', '模組二']","['2', '必修']",['許富貴'],['41/額滿'],"['[1]5~6', '修齊大樓', '26202']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117200&class_code=7
(A1)外語中心 FLC,"['A1-108', 'A117100-8', '[FLC1026]']",[],['外國語言'],"['基礎科學英文', '模組二']","['2', '必修']","['賴諭萱*', '杜佩璇']",['38/2'],"['[1]5~6', '修齊大樓', '26105']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117100&class_code=8
(A1)外語中心 FLC,"['A1-109', 'A117600-9', '[FLC1031]']",[],['外國語言'],"['職場英文', '模組二']","['2', '必修']",['曾惠鈴'],['38/1'],"['[1]5~6', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117600&class_code=9
(A1)外語中心 FLC,"['A1-110', 'A110800-10', '[FLC1019]']",[],['外國語言'],"['聽力與摘記練習', '模組一']","['2', '必修']",['唐遜宜'],['39/額滿'],"['[2]3~4', '修齊大樓', '26105']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110800&class_code=10
(A1)外語中心 FLC,"['A1-111', 'A111000-11', '[FLC1021]']",[],['外國語言'],"['生物科技英文', '模組二']","['2', '必修']",['吳少方'],['39/額滿'],"['[2]3~4', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111000&class_code=11
(A1)外語中心 FLC,"['A1-112', 'A117200-12', '[FLC1027]']",[],['外國語言'],"['創意產業英文', '模組二']","['2', '必修']",['許富貴'],['37/2'],"['[2]3~4', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117200&class_code=12
(A1)外語中心 FLC,"['A1-113', 'A117300-13', '[FLC1028]']",[],['外國語言'],"['經貿英文', '模組二']","['2', '必修']",['陳慧琴'],['37/2'],"['[2]3~4', '修齊大樓', '26202']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117300&class_code=13
(A1)外語中心 FLC,"['A1-114', 'A117600-14', '[FLC1031]']",[],['外國語言'],"['職場英文', '模組二']","['2', '必修']",['曾惠鈴'],['36/3'],"['[2]3~4', '修齊大樓', '26104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117600&class_code=14
(A1)外語中心 FLC,"['A1-115', 'A117800-15', '[FLC1033]']",[],['外國語言'],"['國際禮儀與溝通', '模組三']","['2', '必修']",['賴諭萱'],['32/3'],"['[2]3~4', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117800&class_code=15
(A1)外語中心 FLC,"['A1-116', 'A110700-16', '[FLC1018]']",[],['外國語言'],"['跨文化溝通', '模組一']","['2', '必修']",['阮素菁'],['39/額滿'],"['[2]5~6', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110700&class_code=16
(A1)外語中心 FLC,"['A1-117', 'A110600-17', '[FLC1017]']",[],['外國語言'],"['基礎學術溝通', '模組一']","['2', '必修']","['陳安純*', '杜佩璇']",['38/1'],"['[2]5~6', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110600&class_code=17
(A1)外語中心 FLC,"['A1-118', 'A116800-18', '[FLC1023]']",[],['外國語言'],"['商業溝通英文', '模組二']","['2', '必修']",['賴諭萱'],['37/2'],"['[2]5~6', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A116800&class_code=18
(A1)外語中心 FLC,"['A1-119', 'A117000-19', '[FLC1025]']",[],['外國語言'],"['基礎工程英文', '模組二']","['2', '必修']",['辛佳玲'],['39/額滿'],"['[2]5~6', '修齊大樓', '26105']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117000&class_code=19
(A1)外語中心 FLC,"['A1-120', 'A117600-20', '[FLC1031]']",[],['外國語言'],"['職場英文', '模組二']","['2', '必修']",['曾惠鈴'],['39/額滿'],"['[2]5~6', '修齊大樓', '26104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117600&class_code=20
(A1)外語中心 FLC,"['A1-121', 'A118000-21', '[FLC1035]']",[],['外國語言'],"['學術英文寫作', '模組三']","['2', '必修']",['吳少方'],['25/額滿'],"['[2]5~6', '修齊大樓', '26202']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A118000&class_code=21
(A1)外語中心 FLC,"['A1-122', 'A118200-22', '[FLC1036]']",[],['外國語言'],"['基礎英文寫作', '模組一']","['2', '必修']",['陳俐文'],['25/額滿'],"['[3]3~4', '修齊大樓', '26202']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A118200&class_code=22
(A1)外語中心 FLC,"['A1-123', 'A110700-23', '[FLC1018]']",[],['外國語言'],"['跨文化溝通', '模組一']","['2', '必修']",['唐遜宜'],['39/額滿'],"['[3]3~4', '修齊大樓', '26105']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110700&class_code=23
(A1)外語中心 FLC,"['A1-124', 'A117500-24', '[FLC1030]']",[],['外國語言'],"['餐旅英文', '模組二']","['2', '必修']",['賴諭萱'],['39/額滿'],"['[3]3~4', '修齊大樓', '26104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117500&class_code=24
(A1)外語中心 FLC,"['A1-125', 'A110900-25', '[FLC1020]']",[],['外國語言'],"['人文醫學英文', '模組二']","['2', '必修']","['許富貴*', '杜佩璇']",['22/17'],"['[3]3~4', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110900&class_code=25
(A1)外語中心 FLC,"['A1-126', 'A117200-26', '[FLC1027]']",[],['外國語言'],"['創意產業英文', '模組二']","['2', '必修']",['辛佳玲'],['38/1'],"['[3]3~4', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117200&class_code=26
(A1)外語中心 FLC,"['A1-127', 'A118300-27', '[FLC1037]']",[],['外國語言'],"['用高階思維說故事', '模組三']","['2', '必修']",['阮素菁'],['34/1'],"['[3]3~4', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A118300&class_code=27
(A1)外語中心 FLC,"['A1-128', 'A110800-28', '[FLC1019]']",[],['外國語言'],"['聽力與摘記練習', '模組一']","['2', '必修']",['陳安純'],['41/額滿'],"['[3]5~6', '修齊大樓', '26105']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110800&class_code=28
(A1)外語中心 FLC,"['A1-129', 'A110500-29', '[FLC1016]']",[],['外國語言'],"['基礎學術英文', '模組一']","['2', '必修']",['陳俐文'],['39/額滿'],"['[3]5~6', '修齊大樓', '26202']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110500&class_code=29
(A1)外語中心 FLC,"['A1-130', 'A118200-30', '[FLC1036]']",[],['外國語言'],"['基礎英文寫作', '模組一']","['2', '必修']",['阮素菁'],['25/額滿'],"['[3]5~6', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A118200&class_code=30
(A1)外語中心 FLC,"['A1-131', 'A117500-31', '[FLC1030]']",[],['外國語言'],"['餐旅英文', '模組二']","['2', '必修']",['曾惠鈴'],['40/額滿'],"['[3]5~6', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117500&class_code=31
(A1)外語中心 FLC,"['A1-132', 'A116800-32', '[FLC1023]']",[],['外國語言'],"['商業溝通英文', '模組二']","['2', '必修']",['許富貴'],['39/2'],"['[3]5~6', '修齊大樓', '26104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A116800&class_code=32
(A1)外語中心 FLC,"['A1-133', 'A116700-33', '[FLC1022]']",[],['外國語言'],"['高科技產業英文', '模組二']","['2', '必修']",['吳少方'],['38/1'],"['[3]5~6', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A116700&class_code=33
(A1)外語中心 FLC,"['A1-134', 'A110700-34', '[FLC1018]']",[],['外國語言'],"['跨文化溝通', '模組一']","['2', '必修']",['阮素菁'],['34/5'],"['[3]7~8', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110700&class_code=34
(A1)外語中心 FLC,"['A1-135', 'A117100-35', '[FLC1026]']",[],['外國語言'],"['基礎科學英文', '模組二']","['2', '必修']","['吳少方*', '杜佩璇']",['27/12'],"['[3]7~8', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117100&class_code=35
(A1)外語中心 FLC,"['A1-136', 'A110800-36', '[FLC1019]']",[],['外國語言'],"['聽力與摘記練習', '模組一']","['2', '必修']",['唐遜宜'],['37/2'],"['[4]3~4', '修齊大樓', '26105']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110800&class_code=36
(A1)外語中心 FLC,"['A1-137', 'A110600-37', '[FLC1017]']",[],['外國語言'],"['基礎學術溝通', '模組一']","['2', '必修']","['陳俐文*', '杜佩璇']",['37/2'],"['[4]3~4', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110600&class_code=37
(A1)外語中心 FLC,"['A1-138', 'A110500-38', '[FLC1016]']",[],['外國語言'],"['基礎學術英文', '模組一']","['2', '必修']",['辛佳玲'],['36/3'],"['[4]3~4', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110500&class_code=38
(A1)外語中心 FLC,"['A1-139', 'A117300-39', '[FLC1028]']",[],['外國語言'],"['經貿英文', '模組二']","['2', '必修']",['陳慧琴'],['35/4'],"['[4]3~4', '修齊大樓', '26202']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117300&class_code=39
(A1)外語中心 FLC,"['A1-140', 'A116800-40', '[FLC1023]']",[],['外國語言'],"['商業溝通英文', '模組二']","['2', '必修']",['許富貴'],['40/額滿'],"['[4]3~4', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A116800&class_code=40
(A1)外語中心 FLC,"['A1-141', 'A117800-41', '[FLC1033]']",[],['外國語言'],"['國際禮儀與溝通', '模組三']","['2', '必修']",['陳安純'],['32/3'],"['[4]3~4', '修齊大樓', '26302']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117800&class_code=41
(A1)外語中心 FLC,"['A1-142', 'A110800-42', '[FLC1019]']",[],['外國語言'],"['聽力與摘記練習', '模組一']","['2', '必修']",['吳少方'],['39/額滿'],"['[4]5~6', '修齊大樓', '26104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110800&class_code=42
(A1)外語中心 FLC,"['A1-144', 'A116800-44', '[FLC1023]']",[],['外國語言'],"['商業溝通英文', '模組二']","['2', '必修']",['許富貴'],['38/2'],"['[4]5~6', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A116800&class_code=44
(A1)外語中心 FLC,"['A1-145', 'A119300', '[FLC1039]']",[],['講義'],"['國際會議計劃與執行', '模組三']","['2', '必修']","['賴諭萱*', '辛佳玲']",['38/12'],"['[4]5~6', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A119300&class_code=
(A1)外語中心 FLC,"['A1-146', 'A110600-46', '[FLC1017]']",[],['外國語言'],"['基礎學術溝通', '模組一']","['2', '必修']",['鍾淑玫'],['26/13'],"['[5]3~4', '修齊大樓', '26304']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110600&class_code=46
(A1)外語中心 FLC,"['A1-147', 'A110800-47', '[FLC1019]']",[],['外國語言'],"['聽力與摘記練習', '模組一']","['2', '必修']",['陳安純'],['40/額滿'],"['[5]3~4', '修齊大樓', '26302']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110800&class_code=47
(A1)外語中心 FLC,"['A1-148', 'A116700-48', '[FLC1022]']",[],['外國語言'],"['高科技產業英文', '模組二']","['2', '必修']",['吳少方'],['39/額滿'],"['[5]3~4', '修齊大樓', '26103']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A116700&class_code=48
(A1)外語中心 FLC,"['A1-149', 'A117500-49', '[FLC1030]']",[],['外國語言'],"['餐旅英文', '模組二']","['2', '必修']",['曾惠鈴'],['39/額滿'],"['[5]3~4', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117500&class_code=49
(A1)外語中心 FLC,"['A1-150', 'A117200-50', '[FLC1027]']",[],['外國語言'],"['創意產業英文', '模組二']","['2', '必修']",['許富貴'],['38/1'],"['[5]3~4', '修齊大樓', '26105']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117200&class_code=50
(A1)外語中心 FLC,"['A1-151', 'A117700-51', '[FLC1032]']",[],['外國語言'],"['英語解說與發表', '模組三']","['2', '必修']","['阮素菁*', '杜佩璇']",['28/7'],"['[5]3~4', '修齊大樓', '26104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117700&class_code=51
(A1)外語中心 FLC,"['A1-152', 'A110500-52', '[FLC1016]']",[],['外國語言'],"['基礎學術英文', '模組一']","['2', '必修']",['辛佳玲'],['38/1'],"['[5]5~6', '修齊大樓', '26104']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110500&class_code=52
(A1)外語中心 FLC,"['A1-153', 'A110800-53', '[FLC1019]']",[],['外國語言'],"['聽力與摘記練習', '模組一']","['2', '必修']",['陳安純'],['38/1'],"['[5]5~6', '修齊大樓', '26302']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A110800&class_code=53
(A1)外語中心 FLC,"['A1-154', 'A117500-54', '[FLC1030]']",[],['外國語言'],"['餐旅英文', '模組二']","['2', '必修']",['賴諭萱'],['38/2'],"['[5]5~6', '修齊大樓', '26102']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117500&class_code=54
(A1)外語中心 FLC,"['A1-155', 'A117700-55', '[FLC1032]']",[],['外國語言'],"['英語解說與發表', '模組三']","['2', '必修']",['許富貴'],['30/5'],"['[5]5~6', '修齊大樓', '26105']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A117700&class_code=55
(A1)外語中心 FLC,"['A1-501', 'A122920-1', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['44/額滿'],"['[1]5~6', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=1
(A1)外語中心 FLC,"['A1-502', 'A122920-2', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['44/1'],"['[1]7~8', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=2
